Time[s], 通道 0, 通道 1
0.02647225, 1, 0
0.02647499, 0, 0
0.02647559, 0, 1
0.02647833, 0, 0
0.02647893, 1, 0
0.02648167, 0, 0
0.02648227, 0, 1
0.02648501, 0, 0
0.02648561, 1, 0
0.02648835, 0, 0
0.02648895, 0, 1
0.02649169, 0, 0
0.02649229, 1, 0
0.02649503, 0, 0
0.02649562, 0, 1
0.02649837, 0, 0
0.02649897, 1, 0
0.02650171, 0, 0
0.02650230, 0, 1
0.02650505, 0, 0
0.02650565, 1, 0
0.02650839, 0, 0
0.02650898, 0, 1
0.02651173, 0, 0
0.02651233, 1, 0
0.02651507, 0, 0
0.02651566, 0, 1
0.02651841, 0, 0
0.02651901, 1, 0
0.02652175, 0, 0
0.02652234, 0, 1
0.02652509, 0, 0
0.02652569, 1, 0
0.02652843, 0, 0
0.02652902, 0, 1
0.02653177, 0, 0
0.02653237, 1, 0
0.02653511, 0, 0
0.02653570, 0, 1
0.02653845, 0, 0
0.02653905, 1, 0
0.02654179, 0, 0
0.02654238, 0, 1
0.02654513, 0, 0
0.02654573, 1, 0
0.02654847, 0, 0
0.02654906, 0, 1
0.02655181, 0, 0
0.02655241, 1, 0
0.02655514, 0, 0
0.02655574, 0, 1
0.02655849, 0, 0
0.02655909, 1, 0
0.02656182, 0, 0
0.02656242, 0, 1
0.02656517, 0, 0
0.02656577, 1, 0
0.02656850, 0, 0
0.02656910, 0, 1
0.02657185, 0, 0
0.02657245, 1, 0
0.02657518, 0, 0
0.02657578, 0, 1
0.02657853, 0, 0
0.02657913, 1, 0
0.02658186, 0, 0
0.02658246, 0, 1
0.02658521, 0, 0
0.02658581, 1, 0
0.02658854, 0, 0
0.02658914, 0, 1
0.02659189, 0, 0
0.02659249, 1, 0
0.02659522, 0, 0
0.02659582, 0, 1
0.02659857, 0, 0
0.02659917, 1, 0
0.02660190, 0, 0
0.02660250, 0, 1
0.02660525, 0, 0
0.02660585, 1, 0
0.02660858, 0, 0
0.02660918, 0, 1
0.02661193, 0, 0
0.02661253, 1, 0
0.02661526, 0, 0
0.02661586, 0, 1
0.02661861, 0, 0
0.02661921, 1, 0
0.02662194, 0, 0
0.02662254, 0, 1
0.02662529, 0, 0
0.02662589, 1, 0
0.02662862, 0, 0
0.02662922, 0, 1
0.02663197, 0, 0
0.02663256, 1, 0
0.02663530, 0, 0
0.02663590, 0, 1
0.02663865, 0, 0
0.02663924, 1, 0
0.02664198, 0, 0
0.02664258, 0, 1
0.02664533, 0, 0
0.02664592, 1, 0
0.02664866, 0, 0
0.02664926, 0, 1
0.02665201, 0, 0
0.02665260, 1, 0
0.02665534, 0, 0
0.02665594, 0, 1
0.02665868, 0, 0
0.02665928, 1, 0
0.02666202, 0, 0
0.02666261, 0, 1
0.02666536, 0, 0
0.02666596, 1, 0
0.02666870, 0, 0
0.02666929, 0, 1
0.02667204, 0, 0
0.02667264, 1, 0
0.02667538, 0, 0
0.02667597, 0, 1
0.02667872, 0, 0
0.02667932, 1, 0
0.02668206, 0, 0
0.02668265, 0, 1
0.02668540, 0, 0
0.02668600, 1, 0
0.02668874, 0, 0
0.02668933, 0, 1
0.02669208, 0, 0
0.02669268, 1, 0
0.02669542, 0, 0
0.02669601, 0, 1
0.02669876, 0, 0
0.02669936, 1, 0
0.02670210, 0, 0
0.02670269, 0, 1
0.02670544, 0, 0
0.02670604, 1, 0
0.02670878, 0, 0
0.02670937, 0, 1
0.02671212, 0, 0
0.02671272, 1, 0
0.02671546, 0, 0
0.02671605, 0, 1
0.02671880, 0, 0
0.02671940, 1, 0
0.02672214, 0, 0
0.02672273, 0, 1
0.02672548, 0, 0
0.02672608, 1, 0
0.02672881, 0, 0
0.02672941, 0, 1
0.02673216, 0, 0
0.02673276, 1, 0
0.02673549, 0, 0
0.02673609, 0, 1
0.02673884, 0, 0
0.02673944, 1, 0
0.02674217, 0, 0
0.02674277, 0, 1
0.02674552, 0, 0
0.02674612, 1, 0
0.02674885, 0, 0
0.02674945, 0, 1
0.02675220, 0, 0
0.02675280, 1, 0
0.02675553, 0, 0
0.02675613, 0, 1
0.02675888, 0, 0
0.02675948, 1, 0
0.02676221, 0, 0
0.02676281, 0, 1
0.02676556, 0, 0
0.02676616, 1, 0
0.02676889, 0, 0
0.02676949, 0, 1
0.02677224, 0, 0
0.02677284, 1, 0
0.02677557, 0, 0
0.02677617, 0, 1
0.02677892, 0, 0
0.02677952, 1, 0
0.02678225, 0, 0
0.02678285, 0, 1
0.02678560, 0, 0
0.02678620, 1, 0
0.02678893, 0, 0
0.02678953, 0, 1
0.02679228, 0, 0
0.02679288, 1, 0
0.02679561, 0, 0
0.02679621, 0, 1
0.02679896, 0, 0
0.02679955, 1, 0
0.02680229, 0, 0
0.02680289, 0, 1
0.02680564, 0, 0
0.02680623, 1, 0
0.02680897, 0, 0
0.02680957, 0, 1
0.02681232, 0, 0
0.02681291, 1, 0
0.02681565, 0, 0
0.02681625, 0, 1
0.02681900, 0, 0
0.02681959, 1, 0
0.02682233, 0, 0
0.02682293, 0, 1
0.02682567, 0, 0
0.02682627, 1, 0
0.02682901, 0, 0
0.02682960, 0, 1
0.02683235, 0, 0
0.02683295, 1, 0
0.02683569, 0, 0
0.02683628, 0, 1
0.02683903, 0, 0
0.02683963, 1, 0
0.02684237, 0, 0
0.02684296, 0, 1
0.02684571, 0, 0
0.02684631, 1, 0
0.02684905, 0, 0
0.02684964, 0, 1
0.02685239, 0, 0
0.02685299, 1, 0
0.02685573, 0, 0
0.02685632, 0, 1
0.02685907, 0, 0
0.02685967, 1, 0
0.02686241, 0, 0
0.02686300, 0, 1
0.02686575, 0, 0
0.02686635, 1, 0
0.02686909, 0, 0
0.02686968, 0, 1
0.02687243, 0, 0
0.02687303, 1, 0
0.02687577, 0, 0
0.02687636, 0, 1
0.02687911, 0, 0
0.02687971, 1, 0
0.02688245, 0, 0
0.02688304, 0, 1
0.02688579, 0, 0
0.02688639, 1, 0
0.02688912, 0, 0
0.02688972, 0, 1
0.02689247, 0, 0
0.02689307, 1, 0
0.02689581, 0, 0
0.02689640, 0, 1
0.02689915, 0, 0
0.02689975, 1, 0
0.02690248, 0, 0
0.02690308, 0, 1
0.02690583, 0, 0
0.02690643, 1, 0
0.02690916, 0, 0
0.02690976, 0, 1
0.02691251, 0, 0
0.02691311, 1, 0
0.02691584, 0, 0
0.02691644, 0, 1
0.02691919, 0, 0
0.02691979, 1, 0
0.02692252, 0, 0
0.02692312, 0, 1
0.02692587, 0, 0
0.02692647, 1, 0
0.02692920, 0, 0
0.02692980, 0, 1
0.02693255, 0, 0
0.02693315, 1, 0
0.02693588, 0, 0
0.02693648, 0, 1
0.02693923, 0, 0
0.02693983, 1, 0
0.02694256, 0, 0
0.02694316, 0, 1
0.02694591, 0, 0
0.02694651, 1, 0
0.02694924, 0, 0
0.02694984, 0, 1
0.02695259, 0, 0
0.02695319, 1, 0
0.02695592, 0, 0
0.02695652, 0, 1
0.02695927, 0, 0
0.02695987, 1, 0
0.02696260, 0, 0
0.02696320, 0, 1
0.02696595, 0, 0
0.02696655, 1, 0
0.02696928, 0, 0
0.02696988, 0, 1
0.02697263, 0, 0
0.02697323, 1, 0
0.02697596, 0, 0
0.02697656, 0, 1
0.02697931, 0, 0
0.02697991, 1, 0
0.02698264, 0, 0
0.02698324, 0, 1
0.02698598, 0, 0
0.02698658, 1, 0
0.02698932, 0, 0
0.02698992, 0, 1
0.02699266, 0, 0
0.02699326, 1, 0
0.02699600, 0, 0
0.02699660, 0, 1
0.02699934, 0, 0
0.02699994, 1, 0
0.02700268, 0, 0
0.02700328, 0, 1
0.02700602, 0, 0
0.02700662, 1, 0
0.02700936, 0, 0
0.02700995, 0, 1
0.02701270, 0, 0
0.02701330, 1, 0
0.02701604, 0, 0
0.02701663, 0, 1
0.02701938, 0, 0
0.02701998, 1, 0
0.02702272, 0, 0
0.02702331, 0, 1
0.02702606, 0, 0
0.02702666, 1, 0
0.02702940, 0, 0
0.02702999, 0, 1
0.02703274, 0, 0
0.02703334, 1, 0
0.02703608, 0, 0
0.02703667, 0, 1
0.02703942, 0, 0
0.02704002, 1, 0
0.02704276, 0, 0
0.02704335, 0, 1
0.02704610, 0, 0
0.02704670, 1, 0
0.02704944, 0, 0
0.02705003, 0, 1
0.02705278, 0, 0
0.02705338, 1, 0
0.02705612, 0, 0
0.02705671, 0, 1
0.02705946, 0, 0
0.02706006, 1, 0
0.02706280, 0, 0
0.02706339, 0, 1
0.02706614, 0, 0
0.02706674, 1, 0
0.02706947, 0, 0
0.02707007, 0, 1
0.02707282, 0, 0
0.02707342, 1, 0
0.02707615, 0, 0
0.02707675, 0, 1
0.02707950, 0, 0
0.02708010, 1, 0
0.02708283, 0, 0
0.02708343, 0, 1
0.02708618, 0, 0
0.02708678, 1, 0
0.02708951, 0, 0
0.02709011, 0, 1
0.02709286, 0, 0
0.02709346, 1, 0
0.02709619, 0, 0
0.02709679, 0, 1
0.02709954, 0, 0
0.02710014, 1, 0
0.02710287, 0, 0
0.02710347, 0, 1
0.02710622, 0, 0
0.02710682, 1, 0
0.02710955, 0, 0
0.02711015, 0, 1
0.02711290, 0, 0
0.02711350, 1, 0
0.02711623, 0, 0
0.02711683, 0, 1
0.02711958, 0, 0
0.02712018, 1, 0
0.02712291, 0, 0
0.02712351, 0, 1
0.02712626, 0, 0
0.02712686, 1, 0
0.02712959, 0, 0
0.02713019, 0, 1
0.02713294, 0, 0
0.02713354, 1, 0
0.02713627, 0, 0
0.02713687, 0, 1
0.02713962, 0, 0
0.02714022, 1, 0
0.02714295, 0, 0
0.02714355, 0, 1
0.02714630, 0, 0
0.02714690, 1, 0
0.02714963, 0, 0
0.02715023, 0, 1
0.02715298, 0, 0
0.02715357, 1, 0
0.02715631, 0, 0
0.02715691, 0, 1
0.02715966, 0, 0
0.02716025, 1, 0
0.02716299, 0, 0
0.02716359, 0, 1
0.02716633, 0, 0
0.02716693, 1, 0
0.02716967, 0, 0
0.02717027, 0, 1
0.02717301, 0, 0
0.02717361, 1, 0
0.02717635, 0, 0
0.02717694, 0, 1
0.02717969, 0, 0
0.02718029, 1, 0
0.02718303, 0, 0
0.02718362, 0, 1
0.02718637, 0, 0
0.02718697, 1, 0
0.02718971, 0, 0
0.02719030, 0, 1
0.02719305, 0, 0
0.02719365, 1, 0
0.02719639, 0, 0
0.02719698, 0, 1
0.02719973, 0, 0
0.02720033, 1, 0
0.02720307, 0, 0
0.02720366, 0, 1
0.02720641, 0, 0
0.02720701, 1, 0
0.02720975, 0, 0
0.02721034, 0, 1
0.02721309, 0, 0
0.02721369, 1, 0
0.02721643, 0, 0
0.02721702, 0, 1
0.02721977, 0, 0
0.02722037, 1, 0
0.02722311, 0, 0
0.02722370, 0, 1
0.02722645, 0, 0
0.02722705, 1, 0
0.02722979, 0, 0
0.02723038, 0, 1
0.02723313, 0, 0
0.02723373, 1, 0
0.02723647, 0, 0
0.02723706, 0, 1
0.02723981, 0, 0
0.02724041, 1, 0
0.02724314, 0, 0
0.02724374, 0, 1
0.02724649, 0, 0
0.02724709, 1, 0
0.02724982, 0, 0
0.02725042, 0, 1
0.02725317, 0, 0
0.02725377, 1, 0
0.02725650, 0, 0
0.02725710, 0, 1
0.02725985, 0, 0
0.02726045, 1, 0
0.02726318, 0, 0
0.02726378, 0, 1
0.02726653, 0, 0
0.02726713, 1, 0
0.02726986, 0, 0
0.02727046, 0, 1
0.02727321, 0, 0
0.02727381, 1, 0
0.02727654, 0, 0
0.02727714, 0, 1
0.02727989, 0, 0
0.02728049, 1, 0
0.02728322, 0, 0
0.02728382, 0, 1
0.02728657, 0, 0
0.02728717, 1, 0
0.02728990, 0, 0
0.02729050, 0, 1
0.02729325, 0, 0
0.02729385, 1, 0
0.02729658, 0, 0
0.02729718, 0, 1
0.02729993, 0, 0
0.02730053, 1, 0
0.02730326, 0, 0
0.02730386, 0, 1
0.02730661, 0, 0
0.02730721, 1, 0
0.02730994, 0, 0
0.02731054, 0, 1
0.02731329, 0, 0
0.02731389, 1, 0
0.02731662, 0, 0
0.02731722, 0, 1
0.02731997, 0, 0
0.02732056, 1, 0
0.02732330, 0, 0
0.02732390, 0, 1
0.02732665, 0, 0
0.02732724, 1, 0
0.02732998, 0, 0
0.02733058, 0, 1
0.02733332, 0, 0
0.02733392, 1, 0
0.02733666, 0, 0
0.02733726, 0, 1
0.02734000, 0, 0
0.02734060, 1, 0
0.02734334, 0, 0
0.02734393, 0, 1
0.02734668, 0, 0
0.02734728, 1, 0
0.02735002, 0, 0
0.02735061, 0, 1
0.02735336, 0, 0
0.02735396, 1, 0
0.02735670, 0, 0
0.02735729, 0, 1
0.02736004, 0, 0
0.02736064, 1, 0
0.02736338, 0, 0
0.02736397, 0, 1
0.02736672, 0, 0
0.02736732, 1, 0
0.02737006, 0, 0
0.02737065, 0, 1
0.02737340, 0, 0
0.02737400, 1, 0
0.02737674, 0, 0
0.02737733, 0, 1
0.02738008, 0, 0
0.02738068, 1, 0
0.02738342, 0, 0
0.02738401, 0, 1
0.02738676, 0, 0
0.02738736, 1, 0
0.02739010, 0, 0
0.02739069, 0, 1
0.02739344, 0, 0
0.02739404, 1, 0
0.02739678, 0, 0
0.02739737, 0, 1
0.02740012, 0, 0
0.02740072, 1, 0
0.02740346, 0, 0
0.02740405, 0, 1
0.02740680, 0, 0
0.02740740, 1, 0
0.02741013, 0, 0
0.02741073, 0, 1
0.02741348, 0, 0
0.02741408, 1, 0
0.02741681, 0, 0
0.02741741, 0, 1
0.02742016, 0, 0
0.02742076, 1, 0
0.02742349, 0, 0
0.02742409, 0, 1
0.02742684, 0, 0
0.02742744, 1, 0
0.02743017, 0, 0
0.02743077, 0, 1
0.02743352, 0, 0
0.02743412, 1, 0
0.02743685, 0, 0
0.02743745, 0, 1
0.02744020, 0, 0
0.02744080, 1, 0
0.02744353, 0, 0
0.02744413, 0, 1
0.02744688, 0, 0
0.02744748, 1, 0
0.02745021, 0, 0
0.02745081, 0, 1
0.02745356, 0, 0
0.02745416, 1, 0
0.02745689, 0, 0
0.02745749, 0, 1
0.02746024, 0, 0
0.02746084, 1, 0
0.02746357, 0, 0
0.02746417, 0, 1
0.02746692, 0, 0
0.02746752, 1, 0
0.02747025, 0, 0
0.02747085, 0, 1
0.02747360, 0, 0
0.02747420, 1, 0
0.02747693, 0, 0
0.02747753, 0, 1
0.02748028, 0, 0
0.02748088, 1, 0
0.02748361, 0, 0
0.02748421, 0, 1
0.02748696, 0, 0
0.02748756, 1, 0
0.02749029, 0, 0
0.02749089, 0, 1
0.02749364, 0, 0
0.02749423, 1, 0
0.02749697, 0, 0
0.02749757, 0, 1
0.02750032, 0, 0
0.02750091, 1, 0
0.02750365, 0, 0
0.02750425, 0, 1
0.02750699, 0, 0
0.02750759, 1, 0
0.02751033, 0, 0
0.02751093, 0, 1
0.02751367, 0, 0
0.02751427, 1, 0
0.02751701, 0, 0
0.02751760, 0, 1
0.02752035, 0, 0
0.02752095, 1, 0
0.02752369, 0, 0
0.02752428, 0, 1
0.02752703, 0, 0
0.02752763, 1, 0
0.02753037, 0, 0
0.02753096, 0, 1
0.02753371, 0, 0
0.02753431, 1, 0
0.02753705, 0, 0
0.02753764, 0, 1
0.02754039, 0, 0
0.02754099, 1, 0
0.02754373, 0, 0
0.02754432, 0, 1
0.02754707, 0, 0
0.02754767, 1, 0
0.02755041, 0, 0
0.02755100, 0, 1
0.02755375, 0, 0
0.02755435, 1, 0
0.02755709, 0, 0
0.02755768, 0, 1
0.02756043, 0, 0
0.02756103, 1, 0
0.02756377, 0, 0
0.02756436, 0, 1
0.02756711, 0, 0
0.02756771, 1, 0
0.02757045, 0, 0
0.02757104, 0, 1
0.02757379, 0, 0
0.02757439, 1, 0
0.02757713, 0, 0
0.02757772, 0, 1
0.02758047, 0, 0
0.02758107, 1, 0
0.02758381, 0, 0
0.02758440, 0, 1
0.02758715, 0, 0
0.02758775, 1, 0
0.02759048, 0, 0
0.02759108, 0, 1
0.02759383, 0, 0
0.02759443, 1, 0
0.02759716, 0, 0
0.02759776, 0, 1
0.02760051, 0, 0
0.02760111, 1, 0
0.02760384, 0, 0
0.02760444, 0, 1
0.02760719, 0, 0
0.02760779, 1, 0
0.02761052, 0, 0
0.02761112, 0, 1
0.02761387, 0, 0
0.02761447, 1, 0
0.02761720, 0, 0
0.02761780, 0, 1
0.02762055, 0, 0
0.02762115, 1, 0
0.02762388, 0, 0
0.02762448, 0, 1
0.02762723, 0, 0
0.02762783, 1, 0
0.02763056, 0, 0
0.02763116, 0, 1
0.02763391, 0, 0
0.02763451, 1, 0
0.02763724, 0, 0
0.02763784, 0, 1
0.02764059, 0, 0
0.02764119, 1, 0
0.02764392, 0, 0
0.02764452, 0, 1
0.02764727, 0, 0
0.02764787, 1, 0
0.02765060, 0, 0
0.02765120, 0, 1
0.02765395, 0, 0
0.02765455, 1, 0
0.02765728, 0, 0
0.02765788, 0, 1
0.02766063, 0, 0
0.02766122, 1, 0
0.02766396, 0, 0
0.02766456, 0, 1
0.02766731, 0, 0
0.02766790, 1, 0
0.02767064, 0, 0
0.02767124, 0, 1
0.02767398, 0, 0
0.02767458, 1, 0
0.02767732, 0, 0
0.02767791, 0, 1
0.02768066, 0, 0
0.02768126, 1, 0
0.02768400, 0, 0
0.02768459, 0, 1
0.02768734, 0, 0
0.02768794, 1, 0
0.02769068, 0, 0
0.02769127, 0, 1
0.02769402, 0, 0
0.02769462, 1, 0
0.02769736, 0, 0
0.02769795, 0, 1
0.02770070, 0, 0
0.02770130, 1, 0
0.02770404, 0, 0
0.02770463, 0, 1
0.02770738, 0, 0
0.02770798, 1, 0
0.02771072, 0, 0
0.02771131, 0, 1
0.02771406, 0, 0
0.02771466, 1, 0
0.02771740, 0, 0
0.02771799, 0, 1
0.02772074, 0, 0
0.02772134, 1, 0
0.02772408, 0, 0
0.02772467, 0, 1
0.02772742, 0, 0
0.02772802, 1, 0
0.02773076, 0, 0
0.02773135, 0, 1
0.02773410, 0, 0
0.02773470, 1, 0
0.02773744, 0, 0
0.02773803, 0, 1
0.02774078, 0, 0
0.02774138, 1, 0
0.02774412, 0, 0
0.02774471, 0, 1
0.02774746, 0, 0
0.02774806, 1, 0
0.02775079, 0, 0
0.02775139, 0, 1
0.02775414, 0, 0
0.02775474, 1, 0
0.02775747, 0, 0
0.02775807, 0, 1
0.02776082, 0, 0
0.02776142, 1, 0
0.02776415, 0, 0
0.02776475, 0, 1
0.02776750, 0, 0
0.02776810, 1, 0
0.02777083, 0, 0
0.02777143, 0, 1
0.02777418, 0, 0
0.02777478, 1, 0
0.02777751, 0, 0
0.02777811, 0, 1
0.02778086, 0, 0
0.02778146, 1, 0
0.02778419, 0, 0
0.02778479, 0, 1
0.02778754, 0, 0
0.02778814, 1, 0
0.02779087, 0, 0
0.02779147, 0, 1
0.02779422, 0, 0
0.02779482, 1, 0
0.02779755, 0, 0
0.02779815, 0, 1
0.02780090, 0, 0
0.02780150, 1, 0
0.02780423, 0, 0
0.02780483, 0, 1
0.02780758, 0, 0
0.02780818, 1, 0
0.02781091, 0, 0
0.02781151, 0, 1
0.02781426, 0, 0
0.02781486, 1, 0
0.02781759, 0, 0
0.02781819, 0, 1
0.02782094, 0, 0
0.02782154, 1, 0
0.02782427, 0, 0
0.02782487, 0, 1
0.02782762, 0, 0
0.02782821, 1, 0
0.02783095, 0, 0
0.02783155, 0, 1
0.02783430, 0, 0
0.02783489, 1, 0
0.02783763, 0, 0
0.02783823, 0, 1
0.02784097, 0, 0
0.02784157, 1, 0
0.02784431, 0, 0
0.02784491, 0, 1
0.02784765, 0, 0
0.02784825, 1, 0
0.02785099, 0, 0
0.02785158, 0, 1
0.02785433, 0, 0
0.02785493, 1, 0
0.02785767, 0, 0
0.02785826, 0, 1
0.02786101, 0, 0
0.02786161, 1, 0
0.02786435, 0, 0
0.02786494, 0, 1
0.02786769, 0, 0
0.02786829, 1, 0
0.02787103, 0, 0
0.02787162, 0, 1
0.02787437, 0, 0
0.02787497, 1, 0
0.02787771, 0, 0
0.02787830, 0, 1
0.02788105, 0, 0
0.02788165, 1, 0
0.02788439, 0, 0
0.02788498, 0, 1
0.02788773, 0, 0
0.02788833, 1, 0
0.02789107, 0, 0
0.02789166, 0, 1
0.02789441, 0, 0
0.02789501, 1, 0
0.02789775, 0, 0
0.02789834, 0, 1
0.02790109, 0, 0
0.02790169, 1, 0
0.02790443, 0, 0
0.02790502, 0, 1
0.02790777, 0, 0
0.02790837, 1, 0
0.02791111, 0, 0
0.02791170, 0, 1
0.02791445, 0, 0
0.02791505, 1, 0
0.02791779, 0, 0
0.02791838, 0, 1
0.02792113, 0, 0
0.02792173, 1, 0
0.02792446, 0, 0
0.02792506, 0, 1
0.02792781, 0, 0
0.02792841, 1, 0
0.02793114, 0, 0
0.02793174, 0, 1
0.02793449, 0, 0
0.02793509, 1, 0
0.02793782, 0, 0
0.02793842, 0, 1
0.02794117, 0, 0
0.02794177, 1, 0
0.02794450, 0, 0
0.02794510, 0, 1
0.02794785, 0, 0
0.02794845, 1, 0
0.02795118, 0, 0
0.02795178, 0, 1
0.02795453, 0, 0
0.02795513, 1, 0
0.02795786, 0, 0
0.02795846, 0, 1
0.02796121, 0, 0
0.02796181, 1, 0
0.02796454, 0, 0
0.02796514, 0, 1
0.02796789, 0, 0
0.02796849, 1, 0
0.02797122, 0, 0
0.02797182, 0, 1
0.02797457, 0, 0
0.02797517, 1, 0
0.02797790, 0, 0
0.02797850, 0, 1
0.02798125, 0, 0
0.02798185, 1, 0
0.02798458, 0, 0
0.02798518, 0, 1
0.02798793, 0, 0
0.02798853, 1, 0
0.02799126, 0, 0
0.02799186, 0, 1
0.02799461, 0, 0
0.02799521, 1, 0
0.02799794, 0, 0
0.02799854, 0, 1
0.02800129, 0, 0
0.02800189, 1, 0
0.02800462, 0, 0
0.02800522, 0, 1
0.02800797, 0, 0
0.02800856, 1, 0
0.02801130, 0, 0
0.02801190, 0, 1
0.02801464, 0, 0
0.02801524, 1, 0
0.02801798, 0, 0
0.02801857, 0, 1
0.02802132, 0, 0
0.02802192, 1, 0
0.02802466, 0, 0
0.02802526, 0, 1
0.02802800, 0, 0
0.02802860, 1, 0
0.02803134, 0, 0
0.02803193, 0, 1
0.02803468, 0, 0
0.02803528, 1, 0
0.02803802, 0, 0
0.02803861, 0, 1
0.02804136, 0, 0
0.02804196, 1, 0
0.02804470, 0, 0
0.02804529, 0, 1
0.02804804, 0, 0
0.02804864, 1, 0
0.02805138, 0, 0
0.02805197, 0, 1
0.02805472, 0, 0
0.02805532, 1, 0
0.02805806, 0, 0
0.02805865, 0, 1
0.02806140, 0, 0
0.02806200, 1, 0
0.02806474, 0, 0
0.02806533, 0, 1
0.02806808, 0, 0
0.02806868, 1, 0
0.02807142, 0, 0
0.02807201, 0, 1
0.02807476, 0, 0
0.02807536, 1, 0
0.02807810, 0, 0
0.02807869, 0, 1
0.02808144, 0, 0
0.02808204, 1, 0
0.02808478, 0, 0
0.02808537, 0, 1
0.02808812, 0, 0
0.02808872, 1, 0
0.02809145, 0, 0
0.02809205, 0, 1
0.02809480, 0, 0
0.02809540, 1, 0
0.02809813, 0, 0
0.02809873, 0, 1
0.02810148, 0, 0
0.02810208, 1, 0
0.02810481, 0, 0
0.02810541, 0, 1
0.02810816, 0, 0
0.02810876, 1, 0
0.02811149, 0, 0
0.02811209, 0, 1
0.02811484, 0, 0
0.02811544, 1, 0
0.02811817, 0, 0
0.02811877, 0, 1
0.02812152, 0, 0
0.02812212, 1, 0
0.02812485, 0, 0
0.02812545, 0, 1
0.02812820, 0, 0
0.02812880, 1, 0
0.02813153, 0, 0
0.02813213, 0, 1
0.02813488, 0, 0
0.02813548, 1, 0
0.02813821, 0, 0
0.02813881, 0, 1
0.02814156, 0, 0
0.02814216, 1, 0
0.02814489, 0, 0
0.02814549, 0, 1
0.02814824, 0, 0
0.02814884, 1, 0
0.02815157, 0, 0
0.02815217, 0, 1
0.02815492, 0, 0
0.02815552, 1, 0
0.02815825, 0, 0
0.02815885, 0, 1
0.02816160, 0, 0
0.02816220, 1, 0
0.02816493, 0, 0
0.02816553, 0, 1
0.02816828, 0, 0
0.02816888, 1, 0
0.02817161, 0, 0
0.02817221, 0, 1
0.02817496, 0, 0
0.02817555, 1, 0
0.02817829, 0, 0
0.02817889, 0, 1
0.02818164, 0, 0
0.02818223, 1, 0
0.02818497, 0, 0
0.02818557, 0, 1
0.02818831, 0, 0
0.02818891, 1, 0
0.02819165, 0, 0
0.02819225, 0, 1
0.02819499, 0, 0
0.02819559, 1, 0
0.02819833, 0, 0
0.02819893, 0, 1
0.02820167, 0, 0
0.02820227, 1, 0
0.02820501, 0, 0
0.02820560, 0, 1
0.02820835, 0, 0
0.02820895, 1, 0
0.02821169, 0, 0
0.02821228, 0, 1
0.02821503, 0, 0
0.02821563, 1, 0
0.02821837, 0, 0
0.02821896, 0, 1
0.02822171, 0, 0
0.02822231, 1, 0
0.02822505, 0, 0
0.02822564, 0, 1
0.02822839, 0, 0
0.02822899, 1, 0
0.02823173, 0, 0
0.02823232, 0, 1
0.02823507, 0, 0
0.02823567, 1, 0
0.02823841, 0, 0
0.02823900, 0, 1
0.02824175, 0, 0
0.02824235, 1, 0
0.02824509, 0, 0
0.02824568, 0, 1
0.02824843, 0, 0
0.02824903, 1, 0
0.02825177, 0, 0
0.02825236, 0, 1
0.02825511, 0, 0
0.02825571, 1, 0
0.02825844, 0, 0
0.02825904, 0, 1
0.02826179, 0, 0
0.02826239, 1, 0
0.02826512, 0, 0
0.02826572, 0, 1
0.02826847, 0, 0
0.02826907, 1, 0
0.02827180, 0, 0
0.02827240, 0, 1
0.02827515, 0, 0
0.02827575, 1, 0
0.02827848, 0, 0
0.02827908, 0, 1
0.02828183, 0, 0
0.02828243, 1, 0
0.02828516, 0, 0
0.02828576, 0, 1
0.02828851, 0, 0
0.02828911, 1, 0
0.02829184, 0, 0
0.02829244, 0, 1
0.02829519, 0, 0
0.02829579, 1, 0
0.02829852, 0, 0
0.02829912, 0, 1
0.02830187, 0, 0
0.02830247, 1, 0
0.02830520, 0, 0
0.02830580, 0, 1
0.02830855, 0, 0
0.02830915, 1, 0
0.02831188, 0, 0
0.02831248, 0, 1
0.02831523, 0, 0
0.02831583, 1, 0
0.02831856, 0, 0
0.02831916, 0, 1
0.02832191, 0, 0
0.02832251, 1, 0
0.02832524, 0, 0
0.02832584, 0, 1
0.02832859, 0, 0
0.02832919, 1, 0
0.02833192, 0, 0
0.02833252, 0, 1
0.02833527, 0, 0
0.02833587, 1, 0
0.02833860, 0, 0
0.02833920, 0, 1
0.02834195, 0, 0
0.02834254, 1, 0
0.02834528, 0, 0
0.02834588, 0, 1
0.02834863, 0, 0
0.02834922, 1, 0
0.02835196, 0, 0
0.02835256, 0, 1
0.02835531, 0, 0
0.02835590, 1, 0
0.02835864, 0, 0
0.02835924, 0, 1
0.02836199, 0, 0
0.02836258, 1, 0
0.02836532, 0, 0
0.02836592, 0, 1
0.02836866, 0, 0
0.02836926, 1, 0
0.02837200, 0, 0
0.02837259, 0, 1
0.02837534, 0, 0
0.02837594, 1, 0
0.02837868, 0, 0
0.02837927, 0, 1
0.02838202, 0, 0
0.02838262, 1, 0
0.02838536, 0, 0
0.02838595, 0, 1
0.02838870, 0, 0
0.02838930, 1, 0
0.02839204, 0, 0
0.02839263, 0, 1
0.02839538, 0, 0
0.02839598, 1, 0
0.02839872, 0, 0
0.02839931, 0, 1
0.02840206, 0, 0
0.02840266, 1, 0
0.02840540, 0, 0
0.02840599, 0, 1
0.02840874, 0, 0
0.02840934, 1, 0
0.02841208, 0, 0
0.02841267, 0, 1
0.02841542, 0, 0
0.02841602, 1, 0
